t,xc,yc,psi,u,v,r
-10.1652,-5.6189,-0.0152442,-0.0925025,-0.00952938,5.53131e-022,
19.2571,-24.2564,-5.54599,-1.11524,0.954215,-5.82299e-006,
-10.1661,-5.61898,-0.0152442,-0.0925022,-0.00952951,5.33376e-022,
19.2424,-24.2568,-5.54599,-1.11516,0.953968,-5.61502e-006,
-10.167,-5.61906,-0.0152442,-0.0925019,-0.00952964,5.14327e-022,
19.2278,-24.2572,-5.54599,-1.11509,0.953722,-5.41449e-006,
-10.168,-5.61914,-0.0152442,-0.0925016,-0.00952977,4.95958e-022,
19.2131,-24.2577,-5.54599,-1.11501,0.953476,-5.22111e-006,
-10.1689,-5.61922,-0.0152442,-0.0925013,-0.0095299,4.78245e-022,
19.1984,-24.2581,-5.54599,-1.11494,0.953229,-5.03464e-006,
-10.1698,-5.6193,-0.0152442,-0.092501,-0.00953003,4.61165e-022,
19.1838,-24.2585,-5.54599,-1.11486,0.952983,-4.85484e-006,
-10.1707,-5.61938,-0.0152442,-0.0925007,-0.00953016,4.44695e-022,
19.1691,-24.259,-5.54599,-1.11478,0.952737,-4.68145e-006,
-10.1717,-5.61946,-0.0152442,-0.0925004,-0.00953029,4.28813e-022,
19.1545,-24.2594,-5.54599,-1.11471,0.952491,-4.51425e-006,
-10.1726,-5.61954,-0.0152442,-0.0925001,-0.00953041,4.13498e-022,
19.1398,-24.2599,-5.54599,-1.11463,0.952245,-4.35303e-006,
-10.1735,-5.61963,-0.0152442,-0.0924998,-0.00953054,3.9873e-022,
19.1251,-24.2603,-5.54599,-1.11456,0.952,-4.19757e-006,
-10.1744,-5.61971,-0.0152442,-0.0924995,-0.00953067,3.8449e-022,
19.1105,-24.2607,-5.54599,-1.11448,0.951754,-4.04765e-006,
-10.1754,-5.61979,-0.0152442,-0.0924992,-0.0095308,3.70758e-022,
19.0958,-24.2612,-5.54599,-1.11441,0.951509,-3.90309e-006,
-10.1763,-5.61987,-0.0152442,-0.0924989,-0.00953093,3.57517e-022,
19.0812,-24.2616,-5.54599,-1.11433,0.951263,-3.7637e-006,
-10.1772,-5.61995,-0.0152442,-0.0924986,-0.00953106,3.44748e-022,
19.0666,-24.2621,-5.54599,-1.11425,0.951018,-3.62928e-006,
-10.1782,-5.62003,-0.0152442,-0.0924983,-0.00953119,3.32436e-022,
19.0519,-24.2625,-5.54599,-1.11418,0.950772,-3.49966e-006,
-10.1791,-5.62011,-0.0152442,-0.092498,-0.00953132,3.20563e-022,
19.0373,-24.263,-5.54599,-1.1141,0.950527,-3.37467e-006,
-10.18,-5.62019,-0.0152442,-0.0924977,-0.00953145,3.09115e-022,
19.0226,-24.2634,-5.54599,-1.11403,0.950282,-3.25415e-006,
-10.1809,-5.62028,-0.0152442,-0.0924974,-0.00953157,2.98075e-022,
19.008,-24.2639,-5.54599,-1.11395,0.950037,-3.13793e-006,
-10.1819,-5.62036,-0.0152442,-0.0924971,-0.0095317,2.87429e-022,
18.9934,-24.2643,-5.54599,-1.11388,0.949792,-3.02586e-006,
-10.1828,-5.62044,-0.0152442,-0.0924968,-0.00953183,2.77164e-022,
18.9787,-24.2648,-5.54599,-1.1138,0.949548,-2.9178e-006,
-10.1837,-5.62052,-0.0152442,-0.0924965,-0.00953196,2.67265e-022,
18.9641,-24.2653,-5.54599,-1.11372,0.949303,-2.81359e-006,
-10.1846,-5.6206,-0.0152442,-0.0924962,-0.00953209,2.5772e-022,
18.9495,-24.2657,-5.54599,-1.11365,0.949058,-2.7131e-006,
-10.1856,-5.62068,-0.0152442,-0.0924959,-0.00953222,2.48516e-022,
18.9349,-24.2662,-5.54599,-1.11357,0.948814,-2.61621e-006,
-10.1865,-5.62076,-0.0152442,-0.0924956,-0.00953235,2.3964e-022,
18.9202,-24.2666,-5.54599,-1.1135,0.948569,-2.52277e-006,
-10.1874,-5.62084,-0.0152442,-0.0924954,-0.00953248,2.31082e-022,
18.9056,-24.2671,-5.54599,-1.11342,0.948325,-2.43267e-006,
-10.1883,-5.62093,-0.0152442,-0.0924951,-0.00953261,2.22829e-022,
18.891,-24.2676,-5.54599,-1.11335,0.948081,-2.34579e-006,
-10.1893,-5.62101,-0.0152442,-0.0924948,-0.00953273,2.14871e-022,
18.8764,-24.268,-5.54599,-1.11327,0.947837,-2.26201e-006,
-10.1902,-5.62109,-0.0152442,-0.0924945,-0.00953286,2.07197e-022,
18.8618,-24.2685,-5.54599,-1.1132,0.947593,-2.18123e-006,
-10.1911,-5.62117,-0.0152442,-0.0924942,-0.00953299,1.99797e-022,
18.8472,-24.269,-5.54599,-1.11312,0.947349,-2.10333e-006,
-10.192,-5.62125,-0.0152442,-0.0924939,-0.00953312,1.92661e-022,
18.8325,-24.2694,-5.54599,-1.11304,0.947105,-2.02821e-006,
-10.193,-5.62133,-0.0152442,-0.0924936,-0.00953325,1.8578e-022,
18.8179,-24.2699,-5.54599,-1.11297,0.946861,-1.95577e-006,
-10.1939,-5.62141,-0.0152442,-0.0924933,-0.00953338,1.79145e-022,
18.8033,-24.2704,-5.54599,-1.11289,0.946618,-1.88592e-006,
-10.1948,-5.62149,-0.0152442,-0.092493,-0.00953351,1.72747e-022,
18.7887,-24.2708,-5.54599,-1.11282,0.946374,-1.81857e-006,
-10.1958,-5.62158,-0.0152442,-0.0924927,-0.00953364,1.66578e-022,
18.7741,-24.2713,-5.54599,-1.11274,0.946131,-1.75362e-006,
-10.1967,-5.62166,-0.0152442,-0.0924924,-0.00953377,1.60629e-022,
18.7595,-24.2718,-5.54599,-1.11267,0.945887,-1.69099e-006,
-10.1976,-5.62174,-0.0152442,-0.0924921,-0.00953389,1.54892e-022,
18.7449,-24.2723,-5.54599,-1.11259,0.945644,-1.6306e-006,
-10.1985,-5.62182,-0.0152442,-0.0924918,-0.00953402,1.4936e-022,
18.7303,-24.2727,-5.54599,-1.11252,0.945401,-1.57236e-006,
-10.1995,-5.6219,-0.0152442,-0.0924915,-0.00953415,1.44026e-022,
18.7157,-24.2732,-5.54599,-1.11244,0.945158,-1.51621e-006,
-10.2004,-5.62198,-0.0152442,-0.0924912,-0.00953428,1.38882e-022,
18.7012,-24.2737,-5.54599,-1.11237,0.944915,-1.46206e-006,
-10.2013,-5.62206,-0.0152442,-0.0924909,-0.00953441,1.33922e-022,
18.6866,-24.2742,-5.54599,-1.11229,0.944672,-1.40984e-006,
-10.2022,-5.62214,-0.0152442,-0.0924906,-0.00953454,1.29139e-022,
18.672,-24.2747,-5.54599,-1.11222,0.944429,-1.35949e-006,
-10.2032,-5.62222,-0.0152442,-0.0924903,-0.00953467,1.24527e-022,
18.6574,-24.2752,-5.54599,-1.11214,0.944186,-1.31093e-006,
-10.2041,-5.62231,-0.0152442,-0.09249,-0.0095348,1.20079e-022,
18.6428,-24.2756,-5.54599,-1.11206,0.943944,-1.26412e-006,
-10.205,-5.62239,-0.0152442,-0.0924897,-0.00953493,1.15791e-022,
18.6282,-24.2761,-5.54599,-1.11199,0.943701,-1.21897e-006,
-10.2059,-5.62247,-0.0152442,-0.0924894,-0.00953505,1.11655e-022,
18.6137,-24.2766,-5.54599,-1.11191,0.943459,-1.17543e-006,
-10.2069,-5.62255,-0.0152442,-0.0924891,-0.00953518,1.07668e-022,
18.5991,-24.2771,-5.54599,-1.11184,0.943216,-1.13345e-006,
-10.2078,-5.62263,-0.0152442,-0.0924888,-0.00953531,1.03823e-022,
18.5845,-24.2776,-5.54599,-1.11176,0.942974,-1.09297e-006,
-10.2087,-5.62271,-0.0152442,-0.0924885,-0.00953544,1.00115e-022,
18.5699,-24.2781,-5.54599,-1.11169,0.942732,-1.05394e-006,
-10.2096,-5.62279,-0.0152442,-0.0924882,-0.00953557,9.6539e-023,
18.5554,-24.2786,-5.54599,-1.11161,0.94249,-1.0163e-006,
-10.2106,-5.62287,-0.0152442,-0.0924879,-0.0095357,9.30912e-023,
18.5408,-24.2791,-5.54599,-1.11154,0.942248,-9.80002e-007,
-10.2115,-5.62296,-0.0152442,-0.0924876,-0.00953583,8.97665e-023,
18.5263,-24.2796,-5.54599,-1.11146,0.942006,-9.45002e-007,
-10.2124,-5.62304,-0.0152442,-0.0924873,-0.00953596,8.65606e-023,
18.5117,-24.2801,-5.54599,-1.11139,0.941764,-9.11252e-007,
-10.2134,-5.62312,-0.0152442,-0.092487,-0.00953609,8.34691e-023,
18.4971,-24.2806,-5.54599,-1.11131,0.941522,-8.78707e-007,
-10.2143,-5.6232,-0.0152442,-0.0924867,-0.00953621,8.04881e-023,
18.4826,-24.2811,-5.54599,-1.11124,0.941281,-8.47324e-007,
-10.2152,-5.62328,-0.0152442,-0.0924864,-0.00953634,7.76135e-023,
18.468,-24.2816,-5.54599,-1.11116,0.941039,-8.17063e-007,
-10.2161,-5.62336,-0.0152442,-0.0924861,-0.00953647,7.48416e-023,
18.4535,-24.2821,-5.54599,-1.11109,0.940798,-7.87882e-007,
-10.2171,-5.62344,-0.0152442,-0.0924858,-0.0095366,7.21687e-023,
18.4389,-24.2826,-5.54599,-1.11101,0.940557,-7.59743e-007,
-10.218,-5.62352,-0.0152442,-0.0924855,-0.00953673,6.95912e-023,
18.4244,-24.2831,-5.54599,-1.11094,0.940315,-7.3261e-007,
-10.2189,-5.62361,-0.0152442,-0.0924852,-0.00953686,6.71058e-023,
18.4098,-24.2836,-5.54599,-1.11086,0.940074,-7.06445e-007,
-10.2198,-5.62369,-0.0152442,-0.0924849,-0.00953699,6.47092e-023,
18.3953,-24.2841,-5.54599,-1.11079,0.939833,-6.81215e-007,
-10.2208,-5.62377,-0.0152442,-0.0924846,-0.00953712,6.23982e-023,
18.3807,-24.2846,-5.54599,-1.11071,0.939592,-6.56886e-007,
-10.2217,-5.62385,-0.0152442,-0.0924843,-0.00953724,6.01697e-023,
18.3662,-24.2851,-5.54599,-1.11064,0.939351,-6.33426e-007,
-10.2226,-5.62393,-0.0152442,-0.092484,-0.00953737,5.80207e-023,
18.3517,-24.2856,-5.54599,-1.11056,0.939111,-6.10803e-007,
-10.2235,-5.62401,-0.0152442,-0.0924837,-0.0095375,5.59486e-023,
18.3371,-24.2861,-5.54599,-1.11049,0.93887,-5.88989e-007,
-10.2245,-5.62409,-0.0152442,-0.0924834,-0.00953763,5.39504e-023,
18.3226,-24.2866,-5.54599,-1.11041,0.938629,-5.67954e-007,
-10.2254,-5.62417,-0.0152442,-0.0924831,-0.00953776,5.20236e-023,
18.3081,-24.2872,-5.54599,-1.11034,0.938389,-5.47669e-007,
-10.2263,-5.62426,-0.0152442,-0.0924828,-0.00953789,5.01656e-023,
18.2935,-24.2877,-5.54599,-1.11026,0.938148,-5.2811e-007,
-10.2272,-5.62434,-0.0152442,-0.0924825,-0.00953802,4.8374e-023,
18.279,-24.2882,-5.54599,-1.11019,0.937908,-5.09249e-007,
-10.2282,-5.62442,-0.0152442,-0.0924822,-0.00953815,4.66463e-023,
18.2645,-24.2887,-5.54599,-1.11011,0.937668,-4.91061e-007,
-10.2291,-5.6245,-0.0152442,-0.0924819,-0.00953827,4.49804e-023,
18.25,-24.2892,-5.54599,-1.11004,0.937428,-4.73523e-007,
-10.23,-5.62458,-0.0152442,-0.0924816,-0.0095384,4.3374e-023,
18.2354,-24.2898,-5.54599,-1.10997,0.937188,-4.56612e-007,
-10.2309,-5.62466,-0.0152442,-0.0924813,-0.00953853,4.18249e-023,
18.2209,-24.2903,-5.54599,-1.10989,0.936948,-4.40304e-007,
-10.2319,-5.62474,-0.0152442,-0.092481,-0.00953866,4.03311e-023,
18.2064,-24.2908,-5.54599,-1.10982,0.936708,-4.24579e-007,
-10.2328,-5.62483,-0.0152442,-0.0924807,-0.00953879,3.88908e-023,
18.1919,-24.2913,-5.54599,-1.10974,0.936468,-4.09416e-007,
-10.2337,-5.62491,-0.0152442,-0.0924804,-0.00953892,3.75018e-023,
18.1774,-24.2919,-5.54599,-1.10967,0.936228,-3.94794e-007,
-10.2347,-5.62499,-0.0152442,-0.0924801,-0.00953905,3.61624e-023,
18.1629,-24.2924,-5.54599,-1.10959,0.935989,-3.80694e-007,
-10.2356,-5.62507,-0.0152442,-0.0924798,-0.00953918,3.48709e-023,
18.1484,-24.2929,-5.54599,-1.10952,0.935749,-3.67098e-007,
-10.2365,-5.62515,-0.0152442,-0.0924795,-0.0095393,3.36255e-023,
18.1339,-24.2934,-5.54599,-1.10944,0.93551,-3.53987e-007,
-10.2374,-5.62523,-0.0152442,-0.0924792,-0.00953943,3.24246e-023,
18.1194,-24.294,-5.54599,-1.10937,0.935271,-3.41345e-007,
-10.2384,-5.62531,-0.0152442,-0.0924789,-0.00953956,3.12666e-023,
18.1049,-24.2945,-5.54599,-1.10929,0.935031,-3.29154e-007,
-10.2393,-5.62539,-0.0152442,-0.0924786,-0.00953969,3.01499e-023,
18.0904,-24.295,-5.54599,-1.10922,0.934792,-3.17398e-007,
-10.2402,-5.62548,-0.0152442,-0.0924783,-0.00953982,2.90732e-023,
18.0759,-24.2956,-5.54599,-1.10914,0.934553,-3.06063e-007,
-10.2411,-5.62556,-0.0152442,-0.092478,-0.00953995,2.80348e-023,
18.0614,-24.2961,-5.54599,-1.10907,0.934314,-2.95132e-007,
-10.2421,-5.62564,-0.0152442,-0.0924777,-0.00954008,2.70336e-023,
18.0469,-24.2967,-5.54599,-1.10899,0.934075,-2.84591e-007,
-10.243,-5.62572,-0.0152442,-0.0924774,-0.00954021,2.60681e-023,
18.0324,-24.2972,-5.54599,-1.10892,0.933837,-2.74427e-007,
-10.2439,-5.6258,-0.0152442,-0.0924771,-0.00954033,2.51371e-023,
18.0179,-24.2977,-5.54599,-1.10885,0.933598,-2.64626e-007,
-10.2448,-5.62588,-0.0152442,-0.0924768,-0.00954046,2.42393e-023,
18.0034,-24.2983,-5.54599,-1.10877,0.933359,-2.55175e-007,
-10.2458,-5.62596,-0.0152442,-0.0924765,-0.00954059,2.33737e-023,
17.9889,-24.2988,-5.54599,-1.1087,0.933121,-2.46062e-007,
-10.2467,-5.62604,-0.0152442,-0.0924762,-0.00954072,2.25389e-023,
17.9745,-24.2994,-5.54599,-1.10862,0.932882,-2.37274e-007,
-10.2476,-5.62613,-0.0152442,-0.0924759,-0.00954085,2.17339e-023,
17.96,-24.2999,-5.54599,-1.10855,0.932644,-2.288e-007,
-10.2485,-5.62621,-0.0152442,-0.0924756,-0.00954098,2.09577e-023,
17.9455,-24.3005,-5.54599,-1.10847,0.932406,-2.20629e-007,
-10.2495,-5.62629,-0.0152442,-0.0924753,-0.00954111,2.02092e-023,
17.931,-24.301,-5.54599,-1.1084,0.932168,-2.12749e-007,
-10.2504,-5.62637,-0.0152442,-0.092475,-0.00954124,1.94875e-023,
17.9166,-24.3016,-5.54599,-1.10832,0.93193,-2.05151e-007,
-10.2513,-5.62645,-0.0152442,-0.0924747,-0.00954136,1.87915e-023,
17.9021,-24.3021,-5.54599,-1.10825,0.931692,-1.97824e-007,
-10.2522,-5.62653,-0.0152442,-0.0924744,-0.00954149,1.81204e-023,
17.8876,-24.3027,-5.54599,-1.10818,0.931454,-1.90759e-007,
-10.2532,-5.62661,-0.0152442,-0.0924741,-0.00954162,1.74732e-023,
17.8732,-24.3032,-5.54599,-1.1081,0.931216,-1.83946e-007,
-10.2541,-5.62669,-0.0152442,-0.0924738,-0.00954175,1.68492e-023,
17.8587,-24.3038,-5.54599,-1.10803,0.930978,-1.77377e-007,
-10.255,-5.62678,-0.0152442,-0.0924735,-0.00954188,1.62474e-023,
17.8442,-24.3043,-5.54599,-1.10795,0.930741,-1.71042e-007,
-10.256,-5.62686,-0.0152442,-0.0924732,-0.00954201,1.56671e-023,
17.8298,-24.3049,-5.54599,-1.10788,0.930503,-1.64933e-007,
-10.2569,-5.62694,-0.0152442,-0.0924729,-0.00954214,1.51076e-023,
17.8153,-24.3054,-5.54599,-1.1078,0.930266,-1.59043e-007,
-10.2578,-5.62702,-0.0152442,-0.0924726,-0.00954227,1.4568e-023,
17.8009,-24.306,-5.54599,-1.10773,0.930029,-1.53363e-007,
-10.2587,-5.6271,-0.0152442,-0.0924723,-0.00954239,1.40478e-023,
17.7864,-24.3066,-5.54599,-1.10766,0.929791,-1.47885e-007,
-10.2597,-5.62718,-0.0152442,-0.092472,-0.00954252,1.3546e-023,
17.772,-24.3071,-5.54599,-1.10758,0.929554,-1.42604e-007,
-10.2606,-5.62726,-0.0152442,-0.0924717,-0.00954265,1.30623e-023,
17.7575,-24.3077,-5.54599,-1.10751,0.929317,-1.37511e-007,
-10.2615,-5.62735,-0.0152442,-0.0924714,-0.00954278,1.25958e-023,
17.7431,-24.3082,-5.54599,-1.10743,0.92908,-1.326e-007,
-10.2624,-5.62743,-0.0152442,-0.0924711,-0.00954291,1.21459e-023,
17.7286,-24.3088,-5.54599,-1.10736,0.928843,-1.27864e-007,
-10.2634,-5.62751,-0.0152442,-0.0924708,-0.00954304,1.17121e-023,
17.7142,-24.3094,-5.54599,-1.10729,0.928606,-1.23297e-007,
-10.2643,-5.62759,-0.0152442,-0.0924705,-0.00954317,1.12938e-023,
17.6997,-24.3099,-5.54599,-1.10721,0.92837,-1.18894e-007,
-10.2652,-5.62767,-0.0152442,-0.0924702,-0.0095433,1.08905e-023,
17.6853,-24.3105,-5.54599,-1.10714,0.928133,-1.14648e-007,
-10.2661,-5.62775,-0.0152442,-0.0924699,-0.00954342,1.05015e-023,
17.6709,-24.3111,-5.54599,-1.10706,0.927897,-1.10553e-007,
-10.2671,-5.62783,-0.0152442,-0.0924696,-0.00954355,1.01265e-023,
17.6564,-24.3117,-5.54599,-1.10699,0.92766,-1.06605e-007,
-10.268,-5.62791,-0.0152442,-0.0924693,-0.00954368,9.76482e-024,
17.642,-24.3122,-5.54599,-1.10691,0.927424,-1.02797e-007,
-10.2689,-5.628,-0.0152442,-0.092469,-0.00954381,9.41607e-024,
17.6276,-24.3128,-5.54599,-1.10684,0.927188,-9.91261e-008,
-10.2698,-5.62808,-0.0152442,-0.0924687,-0.00954394,9.07979e-024,
17.6131,-24.3134,-5.54599,-1.10677,0.926951,-9.55859e-008,
-10.2708,-5.62816,-0.0152442,-0.0924684,-0.00954407,8.75551e-024,
17.5987,-24.314,-5.54599,-1.10669,0.926715,-9.21721e-008,
-10.2717,-5.62824,-0.0152442,-0.0924681,-0.0095442,8.44281e-024,
17.5843,-24.3145,-5.54599,-1.10662,0.926479,-8.88802e-008,
-10.2726,-5.62832,-0.0152442,-0.0924678,-0.00954432,8.14128e-024,
17.5699,-24.3151,-5.54599,-1.10654,0.926243,-8.57059e-008,
-10.2735,-5.6284,-0.0152442,-0.0924676,-0.00954445,7.85052e-024,
17.5554,-24.3157,-5.54599,-1.10647,0.926008,-8.2645e-008,
-10.2745,-5.62848,-0.0152442,-0.0924673,-0.00954458,7.57015e-024,
17.541,-24.3163,-5.54599,-1.1064,0.925772,-7.96934e-008,
-10.2754,-5.62857,-0.0152442,-0.092467,-0.00954471,7.29978e-024,
17.5266,-24.3169,-5.54599,-1.10632,0.925536,-7.68472e-008,
-10.2763,-5.62865,-0.0152442,-0.0924667,-0.00954484,7.03908e-024,
17.5122,-24.3174,-5.54599,-1.10625,0.925301,-7.41027e-008,
-10.2773,-5.62873,-0.0152442,-0.0924664,-0.00954497,6.78768e-024,
17.4978,-24.318,-5.54599,-1.10618,0.925065,-7.14561e-008,
-10.2782,-5.62881,-0.0152442,-0.0924661,-0.0095451,6.54527e-024,
17.4834,-24.3186,-5.54599,-1.1061,0.92483,-6.89041e-008,
-10.2791,-5.62889,-0.0152442,-0.0924658,-0.00954523,6.31151e-024,
17.469,-24.3192,-5.54599,-1.10603,0.924595,-6.64433e-008,
-10.28,-5.62897,-0.0152442,-0.0924655,-0.00954535,6.08609e-024,
17.4546,-24.3198,-5.54599,-1.10595,0.924359,-6.40703e-008,
-10.281,-5.62905,-0.0152442,-0.0924652,-0.00954548,5.86873e-024,
17.4402,-24.3204,-5.54599,-1.10588,0.924124,-6.17821e-008,
-10.2819,-5.62913,-0.0152442,-0.0924649,-0.00954561,5.65914e-024,
17.4258,-24.321,-5.54599,-1.10581,0.923889,-5.95756e-008,
-10.2828,-5.62922,-0.0152442,-0.0924646,-0.00954574,5.45702e-024,
17.4114,-24.3216,-5.54599,-1.10573,0.923654,-5.74479e-008,
-10.2837,-5.6293,-0.0152442,-0.0924643,-0.00954587,5.26213e-024,
17.397,-24.3222,-5.54599,-1.10566,0.923419,-5.53962e-008,
-10.2847,-5.62938,-0.0152442,-0.092464,-0.009546,5.0742e-024,
17.3826,-24.3228,-5.54599,-1.10558,0.923185,-5.34177e-008,
-10.2856,-5.62946,-0.0152442,-0.0924637,-0.00954613,4.89298e-024,
17.3682,-24.3234,-5.54599,-1.10551,0.92295,-5.151e-008,
-10.2865,-5.62954,-0.0152442,-0.0924634,-0.00954625,4.71823e-024,
17.3538,-24.324,-5.54599,-1.10544,0.922715,-4.96703e-008,
-10.2874,-5.62962,-0.0152442,-0.0924631,-0.00954638,4.54972e-024,
17.3394,-24.3246,-5.54599,-1.10536,0.922481,-4.78964e-008,
-10.2884,-5.6297,-0.0152442,-0.0924628,-0.00954651,4.38723e-024,
17.325,-24.3252,-5.54599,-1.10529,0.922247,-4.61858e-008,
-10.2893,-5.62979,-0.0152442,-0.0924625,-0.00954664,4.23054e-024,
17.3107,-24.3258,-5.54599,-1.10522,0.922012,-4.45363e-008,
-10.2902,-5.62987,-0.0152442,-0.0924622,-0.00954677,4.07945e-024,
17.2963,-24.3264,-5.54599,-1.10514,0.921778,-4.29457e-008,
-10.2911,-5.62995,-0.0152442,-0.0924619,-0.0095469,3.93376e-024,
17.2819,-24.327,-5.54599,-1.10507,0.921544,-4.14119e-008,
-10.2921,-5.63003,-0.0152442,-0.0924616,-0.00954703,3.79327e-024,
17.2675,-24.3276,-5.54599,-1.105,0.92131,-3.99329e-008,
-10.293,-5.63011,-0.0152442,-0.0924613,-0.00954715,3.65779e-024,
17.2531,-24.3282,-5.54599,-1.10492,0.921076,-3.85068e-008,
-10.2939,-5.63019,-0.0152442,-0.092461,-0.00954728,3.52716e-024,
17.2388,-24.3288,-5.54599,-1.10485,0.920842,-3.71315e-008,
-10.2948,-5.63027,-0.0152442,-0.0924607,-0.00954741,3.40119e-024,
17.2244,-24.3294,-5.54599,-1.10477,0.920608,-3.58054e-008,
-10.2958,-5.63036,-0.0152442,-0.0924604,-0.00954754,3.27972e-024,
17.21,-24.33,-5.54599,-1.1047,0.920375,-3.45266e-008,
-10.2967,-5.63044,-0.0152442,-0.0924601,-0.00954767,3.16258e-024,
17.1957,-24.3306,-5.54599,-1.10463,0.920141,-3.32935e-008,
-10.2976,-5.63052,-0.0152442,-0.0924598,-0.0095478,3.04963e-024,
17.1813,-24.3312,-5.54599,-1.10455,0.919907,-3.21045e-008,
-10.2985,-5.6306,-0.0152442,-0.0924595,-0.00954793,2.94072e-024,
17.1669,-24.3318,-5.54599,-1.10448,0.919674,-3.09579e-008,
-10.2995,-5.63068,-0.0152442,-0.0924592,-0.00954805,2.83569e-024,
17.1526,-24.3325,-5.54599,-1.10441,0.919441,-2.98523e-008,
-10.3004,-5.63076,-0.0152442,-0.0924589,-0.00954818,2.73442e-024,
17.1382,-24.3331,-5.54599,-1.10433,0.919207,-2.87861e-008,
-10.3013,-5.63084,-0.0152442,-0.0924586,-0.00954831,2.63676e-024,
17.1239,-24.3337,-5.54599,-1.10426,0.918974,-2.7758e-008,
-10.3023,-5.63092,-0.0152442,-0.0924583,-0.00954844,2.54259e-024,
17.1095,-24.3343,-5.54599,-1.10419,0.918741,-2.67667e-008,
-10.3032,-5.63101,-0.0152442,-0.092458,-0.00954857,2.45178e-024,
17.0952,-24.3349,-5.54599,-1.10411,0.918508,-2.58107e-008,
-10.3041,-5.63109,-0.0152442,-0.0924577,-0.0095487,2.36422e-024,
17.0808,-24.3356,-5.54599,-1.10404,0.918275,-2.48889e-008,
-10.305,-5.63117,-0.0152442,-0.0924574,-0.00954883,2.27978e-024,
17.0665,-24.3362,-5.54599,-1.10397,0.918042,-2.4e-008,
-10.306,-5.63125,-0.0152442,-0.0924571,-0.00954895,2.19836e-024,
17.0521,-24.3368,-5.54599,-1.10389,0.91781,-2.31429e-008,
-10.3069,-5.63133,-0.0152442,-0.0924568,-0.00954908,2.11985e-024,
17.0378,-24.3374,-5.54599,-1.10382,0.917577,-2.23163e-008,
-10.3078,-5.63141,-0.0152442,-0.0924565,-0.00954921,2.04414e-024,
17.0234,-24.3381,-5.54599,-1.10375,0.917344,-2.15193e-008,
-10.3087,-5.63149,-0.0152442,-0.0924562,-0.00954934,1.97114e-024,
17.0091,-24.3387,-5.54599,-1.10367,0.917112,-2.07508e-008,
-10.3097,-5.63158,-0.0152442,-0.0924559,-0.00954947,1.90074e-024,
16.9948,-24.3393,-5.54599,-1.1036,0.91688,-2.00097e-008,
-10.3106,-5.63166,-0.0152442,-0.0924556,-0.0095496,1.83285e-024,
16.9804,-24.3399,-5.54599,-1.10353,0.916647,-1.92951e-008,
-10.3115,-5.63174,-0.0152442,-0.0924553,-0.00954973,1.76739e-024,
16.9661,-24.3406,-5.54599,-1.10345,0.916415,-1.86059e-008,
-10.3124,-5.63182,-0.0152442,-0.092455,-0.00954985,1.70427e-024,
16.9518,-24.3412,-5.54599,-1.10338,0.916183,-1.79414e-008,
-10.3134,-5.6319,-0.0152442,-0.0924547,-0.00954998,1.64341e-024,
16.9374,-24.3418,-5.54599,-1.10331,0.915951,-1.73007e-008,
-10.3143,-5.63198,-0.0152442,-0.0924544,-0.00955011,1.58471e-024,
16.9231,-24.3425,-5.54599,-1.10323,0.915719,-1.66828e-008,
-10.3152,-5.63206,-0.0152442,-0.0924541,-0.00955024,1.52812e-024,
16.9088,-24.3431,-5.54599,-1.10316,0.915487,-1.6087e-008,
-10.3161,-5.63215,-0.0152442,-0.0924538,-0.00955037,1.47354e-024,
16.8945,-24.3438,-5.54599,-1.10309,0.915255,-1.55124e-008,
-10.3171,-5.63223,-0.0152442,-0.0924535,-0.0095505,1.42091e-024,
16.8802,-24.3444,-5.54599,-1.10301,0.915024,-1.49584e-008,
-10.318,-5.63231,-0.0152442,-0.0924532,-0.00955063,1.37017e-024,
16.8658,-24.345,-5.54599,-1.10294,0.914792,-1.44242e-008,
-10.3189,-5.63239,-0.0152442,-0.0924529,-0.00955075,1.32123e-024,
16.8515,-24.3457,-5.54599,-1.10287,0.91456,-1.39091e-008,
-10.3198,-5.63247,-0.0152442,-0.0924526,-0.00955088,1.27405e-024,
16.8372,-24.3463,-5.54599,-1.10279,0.914329,-1.34123e-008,
-10.3208,-5.63255,-0.0152442,-0.0924523,-0.00955101,1.22854e-024,
16.8229,-24.347,-5.54599,-1.10272,0.914098,-1.29333e-008,
-10.3217,-5.63263,-0.0152442,-0.092452,-0.00955114,1.18467e-024,
16.8086,-24.3476,-5.54599,-1.10265,0.913866,-1.24714e-008,
-10.3226,-5.63272,-0.0152442,-0.0924517,-0.00955127,1.14236e-024,
16.7943,-24.3483,-5.54599,-1.10258,0.913635,-1.2026e-008,
-10.3235,-5.6328,-0.0152442,-0.0924514,-0.0095514,1.10156e-024,
16.78,-24.3489,-5.54599,-1.1025,0.913404,-1.15965e-008,
-10.3245,-5.63288,-0.0152442,-0.0924511,-0.00955153,1.06222e-024,
16.7657,-24.3495,-5.54599,-1.10243,0.913173,-1.11823e-008,
-10.3254,-5.63296,-0.0152442,-0.0924508,-0.00955165,1.02428e-024,
16.7514,-24.3502,-5.54599,-1.10236,0.912942,-1.0783e-008,
-10.3263,-5.63304,-0.0152442,-0.0924505,-0.00955178,9.87701e-025,
16.7371,-24.3509,-5.54599,-1.10228,0.912711,-1.03978e-008,
-10.3273,-5.63312,-0.0152442,-0.0924502,-0.00955191,9.52426e-025,
